,locality,price,flat_type,area,url,image,lat,lon
3587,"Police nad Metují, okres Náchod",7000,2+1,26,https://www.sreality.cz/detail/pronajem/byt/2+1/police-nad-metuji-police-nad-metuji-na-babi/1805407052,"https://d18-a.sdn.cz/d_18/c_img_p9_B/nCTUX1iX5BWZuTC6RGBATAd/61d2.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.537910689600004,16.2353013104
3588,"Police nad Metují, okres Náchod",8000,2+1,32,https://www.sreality.cz/detail/pronajem/byt/2+1/police-nad-metuji-police-nad-metuji-na-babi/1277973324,"https://d18-a.sdn.cz/d_18/c_img_p9_B/nCTUX1iX5CDciVDQlGAvhkA/e4b7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.537910689600004,16.2353013104
3589,"Trutnov - Horní Staré Město, okres Trutnov",6000,2+1,26,https://www.sreality.cz/detail/pronajem/byt/2+1/trutnov-horni-stare-mesto-pomnenkova/1912230732,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtzYqGOSPGOJ8UH/5c2d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.5861746896,15.885676310400001
3590,"Nový Bydžov, okres Hradec Králové",7000,1+kk,24,https://www.sreality.cz/detail/pronajem/byt/1+kk/novy-bydzov-novy-bydzov-dukelska-trida/1303073612,"https://d18-a.sdn.cz/d_18/c_img_p9_A/nPVpfd5QLLbHLYJS7F6raLw/257e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.2431526896,15.491336310400001
3591,"Česká Skalice, okres Náchod",5000,2+1,29,https://www.sreality.cz/detail/pronajem/byt/2+1/ceska-skalice-ceska-skalice-trida-t--g--masaryka/3819201356,"https://d18-a.sdn.cz/d_18/c_img_qA_A/kcHp2YdDtCJexHWlHGRmX4r/5569.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.4009516896,16.0537563104
3592,"Hradec Králové - Nový Hradec Králové, okres Hradec Králové",8000,1+kk,16,https://www.sreality.cz/detail/pronajem/byt/1+kk/hradec-kralove-novy-hradec-kralove-pod-zameckem/3139855180,"https://d18-a.sdn.cz/d_18/c_img_p8_C/kY1K2LlXQB7HUzEtFF4PfkA/d6d9.png?fl=res,400,300,3|shr,,20|jpg,90",50.1952446896,15.844485310400001
3593,"Vrchlabí, okres Trutnov",6000,1+kk,13,https://www.sreality.cz/detail/pronajem/byt/1+kk/vrchlabi-vrchlabi-krkonosska/846685004,"https://d18-a.sdn.cz/d_18/c_img_p9_B/kcHp2YdDtDrxR2Bv2GA4Xfu/2a30.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.6305016896,15.607898310400001
3594,"Úpice, okres Trutnov",5000,2+kk,28,https://www.sreality.cz/detail/pronajem/byt/2+kk/upice-upice-regnerova/2041013068,"https://d18-a.sdn.cz/d_18/c_img_p8_C/kY1K2LlXQBsPCGrIF3zOIz/4f78.png?fl=res,400,300,3|shr,,20|jpg,90",50.510391689600006,16.017354310400002
3595,Hradec Králové,8000,1+kk,47,https://www.sreality.cz/detail/pronajem/byt/1+kk/hradec-kralove-hradec-kralove-velke-namesti/706765644,"https://d18-a.sdn.cz/d_18/c_img_p8_C/kY1K2LlXQCNqj2UNF3GRUu/3952.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.2121166896,15.8333923104
3596,"Hronov, okres Náchod",5000,1+1,37,https://www.sreality.cz/detail/pronajem/byt/1+1/hronov-hronov-husova/1563517772,"https://d18-a.sdn.cz/d_18/c_img_p8_C/kY1K2LlXQB7HUzD21F2i06l/bcb9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.476063689600004,16.1798203104
3597,"Nové Město nad Metují, okres Náchod",7000,2+kk,25,https://www.sreality.cz/detail/pronajem/byt/2+kk/nove-mesto-nad-metuji-nove-mesto-nad-metuji-ceskych-bratri/1692492620,"https://d18-a.sdn.cz/d_18/c_img_p8_D/kY1K2LlXQDnuVLFAZF4xSjQ/d23a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.3442346896,16.1530323104
3598,"Opočno, okres Rychnov nad Kněžnou",5000,1+1,34,https://www.sreality.cz/detail/pronajem/byt/1+1/opocno-opocno-kupkovo-nam-/628319052,"https://d18-a.sdn.cz/d_18/c_img_p8_C/nPVpfd5QLLDqk1BDrGF0T7WL/2e5a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.270134689600006,16.1120883104
3599,"Kvasiny, okres Rychnov nad Kněžnou",0,3+1,56,https://www.sreality.cz/detail/pronajem/byt/3+1/kvasiny-kvasiny-/4057555788,"https://d18-a.sdn.cz/d_18/c_img_p9_C/nCTUX1iX5CFdAHE4TGGjDLA/021e.png?fl=res,400,300,3|shr,,20|jpg,90",50.214527689600004,16.261192310400002
3600,"Kvasiny, okres Rychnov nad Kněžnou",0,3+1,56,https://www.sreality.cz/detail/pronajem/byt/3+1/kvasiny-kvasiny-/1676239692,"https://d18-a.sdn.cz/d_18/c_img_p9_C/nCTUX1iX5CFdAHE4CGGjH4w/e7e9.png?fl=res,400,300,3|shr,,20|jpg,90",50.214527689600004,16.261192310400002
3601,"Červený Kostelec - Lhota za Červeným Kostelcem, okres Náchod",8000,3+1,51,https://www.sreality.cz/detail/pronajem/byt/3+1/cerveny-kostelec-lhota-za-cervenym-kostelcem-17--listopadu/264987468,"https://d18-a.sdn.cz/d_18/c_img_p8_B/nPVpfd5QLLChvUCbtFvlaEl/bb83.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.482876689600005,16.0832893104
3602,"Radvanice, okres Trutnov",0,1+1,19,https://www.sreality.cz/detail/pronajem/byt/1+1/radvanice-radvanice-/1839493964,"https://d18-a.sdn.cz/d_18/c_img_p8_B/nPXMbbUsvqawIkKdBFvEO4T/bb46.png?fl=res,400,300,3|shr,,20|jpg,90",50.5690466896,16.0513223104
3603,Náchod,6000,2+1,39,https://www.sreality.cz/detail/pronajem/byt/2+1/nachod-nachod-kamenice/2441179980,"https://d18-a.sdn.cz/d_18/c_img_p8_A/kBfrbpoeNBjPnREMXFrll3O/1c8d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.418094689600004,16.1635033104
3604,"Úpice, okres Trutnov",5000,2+kk,30,https://www.sreality.cz/detail/pronajem/byt/2+kk/upice-upice-regnerova/3536352076,"https://d18-a.sdn.cz/d_18/c_img_p7_D/nPXMbbUsvqBP5QmCl6Fm1loo/5016.png?fl=res,400,300,3|shr,,20|jpg,90",50.510391689600006,16.017354310400002
3605,"Opočno, okres Rychnov nad Kněžnou",8000,3+kk,55,https://www.sreality.cz/detail/pronajem/byt/3+kk/opocno-opocno-podzamci/3126424396,"https://d18-a.sdn.cz/d_18/c_img_qA_D/kcHp2YdDtBM3KV2bRGZuxve/dc3e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.279503689600006,16.083400310400002
3606,"Hradec Králové - Pražské Předměstí, okres Hradec Králové",9000,2+kk,20,https://www.sreality.cz/detail/pronajem/byt/2+kk/hradec-kralove-prazske-predmesti-gocarova-trida/3931796300,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtBwNESBdWnGiKiB0/2344.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.2126236896,15.8212923104
3607,"Vrchlabí, okres Trutnov",8000,2+kk,31,https://www.sreality.cz/detail/pronajem/byt/2+kk/vrchlabi--delnicka/2055471948,"https://d18-a.sdn.cz/d_18/c_img_p7_C/kBfrbpoeNCgOJycIFj4XWl/ad83.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.6063276896,15.6209563104
3608,"Hradec Králové - Nový Hradec Králové, okres Hradec Králové",6000,1+1,20,https://www.sreality.cz/detail/pronajem/byt/1+1/hradec-kralove-novy-hradec-kralove-mandysova/2336228172,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CGpNZBSf6GnPaoo/ac83.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.1953666896,15.840106310400001
3609,"Kostelec nad Orlicí, okres Rychnov nad Kněžnou",6000,2+kk,29,https://www.sreality.cz/detail/pronajem/byt/2+kk/kostelec-nad-orlici-kostelec-nad-orlici-havlickova/35849036,"https://d18-a.sdn.cz/d_18/c_img_p9_B/nCTUX1iX5BWZuTBxEGC6bEP/c4fb.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.121227689600005,16.2078743104
3610,"Nová Paka, okres Jičín",7000,1+kk,28,https://www.sreality.cz/detail/pronajem/byt/1+kk/nova-paka-nova-paka-p--bezruce/4175364940,"https://d18-a.sdn.cz/d_18/c_img_qA_D/nCTUX1iX5BWLrlBAQxGZzV1H/924d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.4910586896,15.5139193104
3611,"Trutnov - Vnitřní Město, okres Trutnov",3000,1+kk,33,https://www.sreality.cz/detail/pronajem/byt/1+kk/trutnov-vnitrni-mesto-prazska/3165000524,"https://d18-a.sdn.cz/d_18/c_img_qA_C/nCTUX1iX5BWZuT5s9GXeCMB/c7a2.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.561237689600006,15.9079053104
3612,"Jičín - Valdické Předměstí, okres Jičín",7000,2+1,34,https://www.sreality.cz/detail/pronajem/byt/2+1/jicin-valdicke-predmesti-ceskych-bratri/1452479308,"https://d18-a.sdn.cz/d_18/c_img_og_C/kOzkBkwYBTDPt7SGCCFNuGsw/201c.png?fl=res,400,300,3|shr,,20|jpg,90",50.434875689600005,15.357710310400002
3613,"Špindlerův Mlýn, okres Trutnov",19000,3+kk,77,https://www.sreality.cz/detail/pronajem/byt/3+kk/spindleruv-mlyn-spindleruv-mlyn-/4025754444,"https://d18-a.sdn.cz/d_18/c_img_og_A/nDJ4VEZEqCaOxZEdIFF7KXu/bc0a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.7343296896,15.607908310400001
3614,"Nová Paka, okres Jičín",7000,2+1,41,https://www.sreality.cz/detail/pronajem/byt/2+1/nova-paka-nova-paka-kafkova/3262194508,"https://d18-a.sdn.cz/d_18/c_img_of_D/nDJ4VEZEqB14TwCI5FBZm9q/735e.png?fl=res,400,300,3|shr,,20|jpg,90",50.497963689600006,15.511979310400001
3615,"Nová Paka, okres Jičín",6000,2+kk,41,https://www.sreality.cz/detail/pronajem/byt/2+kk/nova-paka-nova-paka-kafkova/2088182604,"https://d18-a.sdn.cz/d_18/c_img_p7_B/kOzkBkwYBTEBlmaOs4Fgb3bu/a69e.png?fl=res,400,300,3|shr,,20|jpg,90",50.497963689600006,15.511979310400001
3616,"Nový Bydžov, okres Hradec Králové",7000,1+kk,20,https://www.sreality.cz/detail/pronajem/byt/1+kk/novy-bydzov-novy-bydzov-u-pamatniku/2804753228,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtBM3KVBE51GmpOsT/ab44.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.244507689600006,15.4899723104
3617,Náchod,6000,1+1,25,https://www.sreality.cz/detail/pronajem/byt/1+1/nachod-nachod-riegrova/747492172,"https://d18-a.sdn.cz/d_18/c_img_of_D/kOzkBkwYBTDv0s6BWKFBTOEK/914f.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.4174316896,16.159818310400002
3618,"Hradec Králové - Nový Hradec Králové, okres Hradec Králové",10000,1+kk,20,https://www.sreality.cz/detail/pronajem/byt/1+kk/hradec-kralove-novy-hradec-kralove-na-brne/2034094924,"https://d18-a.sdn.cz/d_18/c_img_od_D/kBlLbSfl8CO44ZBrZEcLljz/5c5c.png?fl=res,400,300,3|shr,,20|jpg,90",50.1941726896,15.847509310400001
3619,"Hradec Králové - Nový Hradec Králové, okres Hradec Králové",10000,2+1,24,https://www.sreality.cz/detail/pronajem/byt/2+1/hradec-kralove-novy-hradec-kralove-na-brne/2471351116,"https://d18-a.sdn.cz/d_18/c_img_od_D/nPSV1TXV2nD0mTJCYrEcHaGE/eef9.png?fl=res,400,300,3|shr,,20|jpg,90",50.1941726896,15.847509310400001
3620,"Trutnov - Dolní Předměstí, okres Trutnov",8000,2+kk,35,https://www.sreality.cz/detail/pronajem/byt/2+kk/trutnov-dolni-predmesti-novomestska/1635426380,"https://d18-a.sdn.cz/d_18/c_img_qA_D/kcHp2YdDtzYqG5stGaebx4/b0d3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.567699689600005,15.920846310400002
3621,"Trutnov - Dolní Předměstí, okres Trutnov",8000,2+kk,35,https://www.sreality.cz/detail/pronajem/byt/2+kk/trutnov-dolni-predmesti-novomestska/3900232524,"https://d18-a.sdn.cz/d_18/c_img_od_C/kBlLbSfl8CDPLmBGOEafrOu/9fe9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.567699689600005,15.920846310400002
3622,"Vrchlabí - Hořejší Vrchlabí, okres Trutnov",7000,2+kk,29,https://www.sreality.cz/detail/pronajem/byt/2+kk/vrchlabi-horejsi-vrchlabi-/1736344396,"https://d18-a.sdn.cz/d_18/c_img_ob_E/kBj94XhVwCGuyeBZmD3mYKk/c583.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.6384246896,15.6050983104
3623,Hradec Králové,13000,1+kk,58,https://www.sreality.cz/detail/pronajem/byt/1+kk/hradec-kralove-hradec-kralove-male-namesti/3311506252,"https://d18-a.sdn.cz/d_18/c_img_qA_C/kcHp2YdDtEBMvIsiqGWSc6t/d0e8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.2123116896,15.8343563104
3624,Náchod,3000,1+kk,17,https://www.sreality.cz/detail/pronajem/byt/1+kk/nachod-nachod-riegrova/984642124,"https://d18-a.sdn.cz/d_18/c_img_oa_B/kBkJRwehYVnG3GJHDbChKs/7870.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.4174316896,16.159818310400002
3625,"Trutnov - Střední Předměstí, okres Trutnov",119000,atypické,298,https://www.sreality.cz/detail/pronajem/byt/atypické/trutnov-stredni-predmesti-krizikova/1174340172,"https://d18-a.sdn.cz/d_18/c_img_oW_D/nOzqs9nZOdwXr3VnCeDrN5/f8e2.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.5650716896,15.903128310400001
3626,"Chlumec nad Cidlinou, okres Hradec Králové",5000,other,17,https://www.sreality.cz/detail/pronajem/byt/17/chlumec-nad-cidlinou--/285660492,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/Kz4BSEL.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.156437689600004,15.458227310400002
3627,Náchod,4000,1+kk,16,https://www.sreality.cz/detail/pronajem/byt/1+kk/nachod-nachod-prazska/1574580812,"https://d18-a.sdn.cz/d_18/c_img_oc_D/nO0bgvR9rXB3JbEDZUENjRCJ/db00.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.4134146896,16.1619413104
3628,"Pec pod Sněžkou - Velká Úpa, okres Trutnov",3000,other,11,https://www.sreality.cz/detail/pronajem/byt/11/pec-pod-snezkou-velka-upa-/573527116,"https://d18-a.sdn.cz/d_18/c_img_QR_MD/IQbQEO.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.6928026896,15.749470310400001
3629,"Pardubice - Studánka, okres Pardubice",14000,4+1,51,https://www.sreality.cz/detail/pronajem/byt/4+1/pardubice-studanka-erno-kostala/3805065292,"https://d18-a.sdn.cz/d_18/c_img_qA_C/nCTUX1iX5BWZuTyUHGVro5H/d336.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.044357689600005,15.8112733104
3630,"Pardubice - Bílé Předměstí, okres Pardubice",5000,1+kk,16,https://www.sreality.cz/detail/pronajem/byt/1+kk/pardubice-bile-predmesti-bulharska/4140011596,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CoHumBVMiGpkwGh/7e33.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.033939689600004,15.785899310400001
3631,"Litomyšl - Litomyšl-Město, okres Svitavy",10000,3+kk,60,https://www.sreality.cz/detail/pronajem/byt/3+kk/litomysl-litomysl-mesto-strakovska/3019083852,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtBwNESBky0GpkRvL/052e.png?fl=res,400,300,3|shr,,20|jpg,90",49.8681336896,16.3185933104
3632,"Pardubice - Zelené Předměstí, okres Pardubice",10000,2+kk,31,https://www.sreality.cz/detail/pronajem/byt/2+kk/pardubice-zelene-predmesti-milheimova/3682906188,"https://d18-a.sdn.cz/d_18/c_img_qA_D/kcHp2YdDtBM3KV2ipGZ5HWd/a216.png?fl=res,400,300,3|shr,,20|jpg,90",50.0310446896,15.7612063104
3633,"Pardubice - Semtín, okres Pardubice",7000,1+kk,20,https://www.sreality.cz/detail/pronajem/byt/1+kk/pardubice-semtin-/820219980,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5BWZuTBUUeGpjhcR/bf83.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0650216896,15.725647310400001
3634,"Pardubice - Zelené Předměstí, okres Pardubice",8000,1+kk,23,https://www.sreality.cz/detail/pronajem/byt/1+kk/pardubice-zelene-predmesti-jana-palacha/3423834188,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5Do9kXBUk6Gpi9zI/611e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.027820689600006,15.768636310400002
3635,"Litomyšl - Litomyšl-Město, okres Svitavy",15000,3+kk,47,https://www.sreality.cz/detail/pronajem/byt/3+kk/litomysl-litomysl-mesto-z--kopala/2135076940,"https://d18-a.sdn.cz/d_18/c_img_qA_C/kcHp2YdDtDrxR2snYGV1y4J/7381.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.864025689600005,16.3095453104
3636,"Pardubice - Zelené Předměstí, okres Pardubice",12000,2+1,50,https://www.sreality.cz/detail/pronajem/byt/2+1/pardubice-zelene-predmesti-tylova/203657292,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CDciVBuFQGpggGw/68c4.png?fl=res,400,300,3|shr,,20|jpg,90",50.0387846896,15.775437310400001
3637,"Hrušová, okres Ústí nad Orlicí",5000,2+kk,17,https://www.sreality.cz/detail/pronajem/byt/2+kk/hrusova-hrusova-/2873331788,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtzYqGBJHjGpQtWC/ed8b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.9172746896,16.1974673104
3638,"Pardubice - Zelené Předměstí, okres Pardubice",10000,2+kk,35,https://www.sreality.cz/detail/pronajem/byt/2+kk/pardubice-zelene-predmesti-bozeny-vikove-kuneticke/2051907660,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtBM3KV7ZuGd33BT/fe32.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0305106896,15.774686310400002
3639,"Svitavy, okres Svitavy",11000,2+kk,36,https://www.sreality.cz/detail/pronajem/byt/2+kk/svitavy--/175345740,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5DwDWzBuW7GpNAQF/cf29.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.7579696896,16.4662543104
3640,"Pardubice - Polabiny, okres Pardubice",7000,1+kk,17,https://www.sreality.cz/detail/pronajem/byt/1+kk/pardubice-polabiny-lidicka/724714316,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtCJexHFdMGi3Hv7/cc88.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.045044689600005,15.7557143104
3641,"Pardubice, okres Pardubice",9000,3+1,33,https://www.sreality.cz/detail/pronajem/byt/3+1/pardubice--kosmonautu/2022265676,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5CGpNZBN0GGifGwu/4b82.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.054638689600004,15.759126310400001
3642,"Chrudim - Chrudim IV, okres Chrudim",6000,1+1,21,https://www.sreality.cz/detail/pronajem/byt/1+1/chrudim-chrudim-iv-husova/2579768140,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtDgLT0722GdTc6n/525e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.952163689600006,15.7890903104
3643,"Rybitví, okres Pardubice",7000,1+1,19,https://www.sreality.cz/detail/pronajem/byt/1+1/rybitvi-rybitvi-capkova/3067457612,"https://d18-a.sdn.cz/d_18/c_img_qA_D/kcHp2YdDtEBMvI1HYGZVcxf/3a46.png?fl=res,400,300,3|shr,,20|jpg,90",50.062431689600004,15.7041823104
3644,"Pardubice - Studánka, okres Pardubice",7000,1+kk,16,https://www.sreality.cz/detail/pronajem/byt/1+kk/pardubice-studanka-pod-studankou/1033670732,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtBwNESBkciGpEvJE/ef7a.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0502206896,15.810724310400001
3645,"Chrudim - Chrudim IV, okres Chrudim",8000,2+kk,29,https://www.sreality.cz/detail/pronajem/byt/2+kk/chrudim-chrudim-iv-luhanova/1150062668,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CFdAHBUm7Go8ztz/d17e.png?fl=res,400,300,3|shr,,20|jpg,90",49.958442689600005,15.789749310400001
3646,"Chrudim - Chrudim III, okres Chrudim",7000,2+1,34,https://www.sreality.cz/detail/pronajem/byt/2+1/chrudim-chrudim-iii-vita-nejedleho/1371312204,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5BWLrlBUMvGosbDm/2ca1.png?fl=res,400,300,3|shr,,20|jpg,90",49.9462586896,15.790096310400001
3647,"Chrudim - Chrudim III, okres Chrudim",8000,2+1,37,https://www.sreality.cz/detail/pronajem/byt/2+1/chrudim-chrudim-iii-u-stadionu/749506636,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtEBMvIBFUwGon6Cg/493b.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.9415366896,15.7956013104
3648,"Pardubice - Polabiny, okres Pardubice",11000,3+kk,47,https://www.sreality.cz/detail/pronajem/byt/3+kk/pardubice-polabiny-druzby/4194595660,"https://d18-a.sdn.cz/d_18/c_img_p8_B/kBfrbpoeNCqNsfBTvFu61Ab/5c8e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0490116896,15.756565310400001
3649,"Pardubice - Zelené Předměstí, okres Pardubice",9000,2+kk,32,https://www.sreality.cz/detail/pronajem/byt/2+kk/pardubice-zelene-predmesti-nemosicka/4140909388,"https://d18-a.sdn.cz/d_18/c_img_p9_E/kcHp2YdDtBRc2U9mGNtuWJ/4115.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0189406896,15.776142310400001
3650,"Pardubice - Bílé Předměstí, okres Pardubice",6000,other,11,https://www.sreality.cz/detail/pronajem/byt/11/pardubice-bile-predmesti-okruzni/2023530572,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtEBMvI7RxGeo3xn/8644.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.034622689600006,15.791612310400001
3651,"Pardubice - Bílé Předměstí, okres Pardubice",6000,other,11,https://www.sreality.cz/detail/pronajem/byt/11/pardubice-bile-predmesti-okruzni/463249484,"https://d18-a.sdn.cz/d_18/c_img_qA_E/kcHp2YdDtBwNESBYg6GepDkr/4d6e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.033787689600004,15.7865393104
3652,"Pardubice - Bílé Předměstí, okres Pardubice",3000,other,5,https://www.sreality.cz/detail/pronajem/byt/5/pardubice-bile-predmesti-okruzni/26386508,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtzYqGBBsVGf2ddz/649e.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.034622689600006,15.791612310400001
3653,"Heřmanův Městec, okres Chrudim",8000,2+kk,39,https://www.sreality.cz/detail/pronajem/byt/2+kk/hermanuv-mestec-hermanuv-mestec-masarykovo-namesti/2700906572,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5BWZuTBTAEGobpjO/928f.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.948192689600006,15.6664993104
3654,"Hrochův Týnec, okres Chrudim",5000,2+kk,20,https://www.sreality.cz/detail/pronajem/byt/2+kk/hrochuv-tynec-hrochuv-tynec-nadrazni/3152842828,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CGpNZBTtNGoaVng/a635.png?fl=res,400,300,3|shr,,20|jpg,90",49.9665726896,15.906066310400002
3655,"Pardubice - Svítkov, okres Pardubice",8000,2+kk,23,https://www.sreality.cz/detail/pronajem/byt/2+kk/pardubice-svitkov-kremenska/2381090892,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5CoHumBUHzGoZAHq/900d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.031608689600006,15.728592310400002
3656,"Vysoké Mýto - Litomyšlské Předměstí, okres Ústí nad Orlicí",8000,1+1,25,https://www.sreality.cz/detail/pronajem/byt/1+1/vysoke-myto-litomyslske-predmesti-lezaku/3156636492,"https://d18-a.sdn.cz/d_18/c_img_p8_A/kBfrbpoeND2I1YFGnFtqhwC/0f91.png?fl=res,400,300,3|shr,,20|jpg,90",49.9473306896,16.1494113104
3657,"Hlinsko - Blatno, okres Chrudim",9000,3+1,52,https://www.sreality.cz/detail/pronajem/byt/3+1/hlinsko-blatno-/3087831116,"https://d18-a.sdn.cz/d_18/c_img_qB_C/kcHp2YdDtBRc2UIz1GoIp8Q/63c4.jpeg?fl=res,400,300,3|shr,,20|jpg,90",49.7628676896,15.9209543104
3658,"Pardubice - Bílé Předměstí, okres Pardubice",12000,3+kk,50,https://www.sreality.cz/detail/pronajem/byt/3+kk/pardubice-bile-predmesti-husova/544190540,"https://d18-a.sdn.cz/d_18/c_img_qA_B/kcHp2YdDtDrxR2cxpGSzpbm/49e8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.046730689600004,15.794147310400001
3659,"Pardubice - Pardubice I, okres Pardubice",11000,3+1,53,https://www.sreality.cz/detail/pronajem/byt/3+1/pardubice-pardubice-i-na-trisle/3542782028,"https://d18-a.sdn.cz/d_18/c_img_qB_B/kcHp2YdDtzYqGBGTOGlQ5IN/7a20.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.041214689600004,15.780100310400002
3660,"Pardubice, okres Pardubice",5000,2+1,32,https://www.sreality.cz/detail/pronajem/byt/2+1/pardubice--s--k--neumanna/3761016908,"https://d18-a.sdn.cz/d_18/c_img_qB_C/nCTUX1iX5bIUBBU5tGoAFH6/38c9.png?fl=res,400,300,3|shr,,20|jpg,90",50.0227706896,15.7753933104
3661,"Letohrad, okres Ústí nad Orlicí",7000,3+1,40,https://www.sreality.cz/detail/pronajem/byt/3+1/letohrad-letohrad-sporilov-iii/3507920972,"https://d18-a.sdn.cz/d_18/c_img_qB_A/nCTUX1iX5BWZuTBMyrGiQIWv/f158.png?fl=res,400,300,3|shr,,20|jpg,90",50.040729689600006,16.491157310400002
3662,"Pardubice - Zelené Předměstí, okres Pardubice",8000,2+1,44,https://www.sreality.cz/detail/pronajem/byt/2+1/pardubice-zelene-predmesti-sladkovskeho/3391074380,"https://d18-a.sdn.cz/d_18/c_img_qA_B/nCTUX1iX5Do9kXjtAGS9RAI/782a.png?fl=res,400,300,3|shr,,20|jpg,90",50.0374836896,15.771589310400001
3663,"Pardubice - Bílé Předměstí, okres Pardubice",9000,3+1,45,https://www.sreality.cz/detail/pronajem/byt/3+1/pardubice-bile-predmesti-sezemicka/1658143564,"https://d18-a.sdn.cz/d_18/c_img_qB_A/kcHp2YdDtEBMvIBAQQGheOJs/41c9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",50.0429236896,15.795868310400001
